genre,date,hype_index
Horror,2014-11-01,79.66666666666667
Horror,2014-12-01,79.0
Horror,2015-01-01,74.0
Horror,2015-02-01,72.0
Horror,2015-03-01,70.33333333333333
Horror,2015-04-01,67.0
Horror,2015-05-01,68.0
Horror,2015-06-01,70.0
Horror,2015-07-01,71.66666666666667
Horror,2015-08-01,73.0
Horror,2015-09-01,71.0
Horror,2015-10-01,73.66666666666667
Horror,2015-11-01,70.66666666666667
Horror,2015-12-01,71.0
Horror,2016-01-01,67.0
Horror,2016-02-01,67.33333333333333
Horror,2016-03-01,66.33333333333333
Horror,2016-04-01,64.66666666666667
Horror,2016-05-01,66.33333333333333
Horror,2016-06-01,69.0
Horror,2016-07-01,74.0
Horror,2016-08-01,76.0
Horror,2016-09-01,78.33333333333333
Horror,2016-10-01,82.66666666666667
Horror,2016-11-01,86.33333333333333
Horror,2016-12-01,89.33333333333333
Horror,2017-01-01,90.0
Horror,2017-02-01,88.66666666666667
Horror,2017-03-01,87.66666666666667
Horror,2017-04-01,85.66666666666667
Horror,2017-05-01,85.66666666666667
Horror,2017-06-01,88.0
Horror,2017-07-01,92.0
Horror,2017-08-01,93.33333333333333
Horror,2017-09-01,85.66666666666667
Horror,2017-10-01,78.33333333333333
Horror,2017-11-01,68.66666666666667
Horror,2017-12-01,66.0
Horror,2018-01-01,61.666666666666664
Horror,2018-02-01,60.666666666666664
Horror,2018-03-01,60.0
Horror,2018-04-01,57.0
Horror,2018-05-01,56.333333333333336
Horror,2018-06-01,57.0
Horror,2018-07-01,60.666666666666664
Horror,2018-08-01,64.66666666666667
Horror,2018-09-01,65.66666666666667
Horror,2018-10-01,67.66666666666667
Horror,2018-11-01,65.0
Horror,2018-12-01,63.666666666666664
Horror,2019-01-01,59.0
Horror,2019-02-01,57.666666666666664
Horror,2019-03-01,55.666666666666664
Horror,2019-04-01,54.0
Horror,2019-05-01,53.333333333333336
Horror,2019-06-01,56.333333333333336
Horror,2019-07-01,58.666666666666664
Horror,2019-08-01,61.333333333333336
Horror,2019-09-01,59.333333333333336
Horror,2019-10-01,61.0
Horror,2019-11-01,58.333333333333336
Horror,2019-12-01,56.666666666666664
Horror,2020-01-01,54.0
Horror,2020-02-01,53.333333333333336
Horror,2020-03-01,57.0
Horror,2020-04-01,61.0
Horror,2020-05-01,64.66666666666667
Horror,2020-06-01,62.333333333333336
Horror,2020-07-01,58.666666666666664
Horror,2020-08-01,57.333333333333336
Horror,2020-09-01,56.666666666666664
Horror,2020-10-01,62.666666666666664
Horror,2020-11-01,63.0
Horror,2020-12-01,62.666666666666664
Horror,2021-01-01,55.333333333333336
Horror,2021-02-01,53.0
Horror,2021-03-01,51.666666666666664
Horror,2021-04-01,51.0
Horror,2021-05-01,52.666666666666664
Horror,2021-06-01,54.666666666666664
Horror,2021-07-01,56.0
Horror,2021-08-01,56.666666666666664
Horror,2021-09-01,55.0
Horror,2021-10-01,59.0
Horror,2021-11-01,56.333333333333336
Horror,2021-12-01,55.333333333333336
Horror,2022-01-01,50.333333333333336
Horror,2022-02-01,51.333333333333336
Horror,2022-03-01,52.0
Horror,2022-04-01,51.0
Horror,2022-05-01,52.333333333333336
Horror,2022-06-01,55.666666666666664
Horror,2022-07-01,60.0
Horror,2022-08-01,60.666666666666664
Horror,2022-09-01,60.333333333333336
Horror,2022-10-01,66.33333333333333
Horror,2022-11-01,64.66666666666667
Horror,2022-12-01,64.66666666666667
Horror,2023-01-01,57.666666666666664
Horror,2023-02-01,57.0
Horror,2023-03-01,56.0
Horror,2023-04-01,57.666666666666664
Horror,2023-05-01,59.666666666666664
Horror,2023-06-01,61.333333333333336
Horror,2023-07-01,61.0
Horror,2023-08-01,61.333333333333336
Horror,2023-09-01,61.666666666666664
Horror,2023-10-01,66.33333333333333
Horror,2023-11-01,65.0
Horror,2023-12-01,63.333333333333336
Horror,2024-01-01,55.333333333333336
Horror,2024-02-01,54.0
Horror,2024-03-01,54.333333333333336
Horror,2024-04-01,53.333333333333336
Horror,2024-05-01,55.0
Horror,2024-06-01,56.666666666666664
Horror,2024-07-01,60.333333333333336
Horror,2024-08-01,62.666666666666664
Horror,2024-09-01,62.666666666666664
Horror,2024-10-01,68.33333333333333
Horror,2024-11-01,67.0
Horror,2024-12-01,64.66666666666667
Horror,2025-01-01,56.333333333333336
Horror,2025-02-01,54.0
Horror,2025-03-01,53.0
Horror,2025-04-01,52.333333333333336
Horror,2025-05-01,53.0
Horror,2025-06-01,54.666666666666664
Horror,2025-07-01,56.0
Horror,2025-08-01,58.666666666666664
Horror,2025-09-01,59.666666666666664
Romance,2010-01-01,37.0
Romance,2010-02-01,39.0
Romance,2010-03-01,38.666666666666664
Romance,2010-04-01,38.333333333333336
Romance,2010-05-01,38.666666666666664
Romance,2010-06-01,39.666666666666664
Romance,2010-07-01,41.666666666666664
Romance,2010-08-01,40.666666666666664
Romance,2010-09-01,38.666666666666664
Romance,2010-10-01,37.666666666666664
Romance,2010-11-01,37.333333333333336
Romance,2010-12-01,39.666666666666664
Romance,2011-01-01,41.0
Romance,2011-02-01,42.0
Romance,2011-03-01,41.333333333333336
Romance,2011-04-01,41.666666666666664
Romance,2011-05-01,42.333333333333336
Romance,2011-06-01,45.333333333333336
Romance,2011-07-01,47.666666666666664
Romance,2011-08-01,50.333333333333336
Romance,2011-09-01,50.333333333333336
Romance,2011-10-01,48.666666666666664
Romance,2011-11-01,48.0
Romance,2011-12-01,48.666666666666664
Romance,2012-01-01,50.0
Romance,2012-02-01,49.333333333333336
Romance,2012-03-01,46.333333333333336
Romance,2012-04-01,45.333333333333336
Romance,2012-05-01,44.333333333333336
Romance,2012-06-01,47.333333333333336
Romance,2012-07-01,50.0
Romance,2012-08-01,53.0
Romance,2012-09-01,52.666666666666664
Romance,2012-10-01,50.333333333333336
Romance,2012-11-01,49.0
Romance,2012-12-01,51.333333333333336
Romance,2013-01-01,53.666666666666664
Romance,2013-02-01,57.333333333333336
Romance,2013-03-01,57.333333333333336
Romance,2013-04-01,57.0
Romance,2013-05-01,55.333333333333336
Romance,2013-06-01,56.666666666666664
Romance,2013-07-01,60.333333333333336
Romance,2013-08-01,64.33333333333333
Romance,2013-09-01,64.66666666666667
Romance,2013-10-01,63.333333333333336
Romance,2013-11-01,63.333333333333336
Romance,2013-12-01,68.33333333333333
Romance,2014-01-01,71.0
Romance,2014-02-01,72.0
Romance,2014-03-01,68.33333333333333
Romance,2014-04-01,70.0
Romance,2014-05-01,71.0
Romance,2014-06-01,74.66666666666667
Romance,2014-07-01,75.66666666666667
Romance,2014-08-01,76.33333333333333
Romance,2014-09-01,73.0
Romance,2014-10-01,69.66666666666667
Romance,2014-11-01,68.66666666666667
Romance,2014-12-01,71.66666666666667
Romance,2015-01-01,75.0
Romance,2015-02-01,75.66666666666667
Romance,2015-03-01,73.66666666666667
Romance,2015-04-01,74.0
Romance,2015-05-01,74.0
Romance,2015-06-01,75.66666666666667
Romance,2015-07-01,74.33333333333333
Romance,2015-08-01,75.0
Romance,2015-09-01,74.0
Romance,2015-10-01,72.0
Romance,2015-11-01,69.66666666666667
Romance,2015-12-01,71.66666666666667
Romance,2016-01-01,74.0
Romance,2016-02-01,75.66666666666667
Romance,2016-03-01,72.0
Romance,2016-04-01,70.0
Romance,2016-05-01,68.66666666666667
Romance,2016-06-01,71.33333333333333
Romance,2016-07-01,75.66666666666667
Romance,2016-08-01,77.66666666666667
Romance,2016-09-01,76.33333333333333
Romance,2016-10-01,73.66666666666667
Romance,2016-11-01,69.66666666666667
Romance,2016-12-01,71.66666666666667
Romance,2017-01-01,65.66666666666667
Romance,2017-02-01,66.0
Romance,2017-03-01,54.333333333333336
Romance,2017-04-01,51.0
Romance,2017-05-01,52.0
Romance,2017-06-01,51.333333333333336
Romance,2017-07-01,47.0
Romance,2017-08-01,33.666666666666664
Romance,2017-09-01,27.333333333333332
Romance,2017-10-01,23.666666666666668
Romance,2017-11-01,21.666666666666668
Romance,2017-12-01,23.0
Romance,2018-01-01,23.333333333333332
Romance,2018-02-01,28.0
Romance,2018-03-01,43.333333333333336
Romance,2018-04-01,66.0
Romance,2018-05-01,85.33333333333333
Romance,2018-06-01,94.66666666666667
Romance,2018-07-01,97.66666666666667
Romance,2018-08-01,99.66666666666667
Romance,2018-09-01,97.0
Romance,2018-10-01,92.66666666666667
Romance,2018-11-01,91.0
Romance,2018-12-01,92.33333333333333
Romance,2019-01-01,92.33333333333333
Romance,2019-02-01,87.66666666666667
Romance,2019-03-01,83.66666666666667
Romance,2019-04-01,80.0
Romance,2019-05-01,74.66666666666667
Romance,2019-06-01,74.0
Romance,2019-07-01,73.33333333333333
Romance,2019-08-01,75.33333333333333
Romance,2019-09-01,70.0
Romance,2019-10-01,66.66666666666667
Romance,2019-11-01,64.66666666666667
Romance,2019-12-01,65.66666666666667
Romance,2020-01-01,66.33333333333333
Romance,2020-02-01,66.33333333333333
Romance,2020-03-01,65.33333333333333
Romance,2020-04-01,67.33333333333333
Romance,2020-05-01,73.66666666666667
Romance,2020-06-01,80.66666666666667
Romance,2020-07-01,85.33333333333333
Romance,2020-08-01,84.0
Romance,2020-09-01,83.33333333333333
Romance,2020-10-01,83.66666666666667
Romance,2020-11-01,84.66666666666667
Romance,2020-12-01,85.66666666666667
Romance,2021-01-01,85.33333333333333
Romance,2021-02-01,86.33333333333333
Romance,2021-03-01,84.33333333333333
Romance,2021-04-01,81.66666666666667
Romance,2021-05-01,81.66666666666667
Romance,2021-06-01,82.66666666666667
Romance,2021-07-01,83.66666666666667
Romance,2021-08-01,80.66666666666667
Romance,2021-09-01,82.66666666666667
Romance,2021-10-01,82.33333333333333
Romance,2021-11-01,82.33333333333333
Romance,2021-12-01,79.33333333333333
Romance,2022-01-01,80.0
Romance,2022-02-01,80.66666666666667
Romance,2022-03-01,77.66666666666667
Romance,2022-04-01,75.33333333333333
Romance,2022-05-01,75.0
Romance,2022-06-01,77.33333333333333
Romance,2022-07-01,79.33333333333333
Romance,2022-08-01,80.0
Romance,2022-09-01,78.0
Romance,2022-10-01,73.33333333333333
Romance,2022-11-01,69.33333333333333
Romance,2022-12-01,70.0
Romance,2023-01-01,74.33333333333333
Romance,2023-02-01,77.33333333333333
Romance,2023-03-01,72.0
Romance,2023-04-01,66.0
Romance,2023-05-01,60.333333333333336
Romance,2023-06-01,62.333333333333336
Romance,2023-07-01,63.0
Romance,2023-08-01,63.0
Romance,2023-09-01,59.333333333333336
Romance,2023-10-01,56.333333333333336
Romance,2023-11-01,53.666666666666664
Romance,2023-12-01,55.333333333333336
Romance,2024-01-01,57.0
Romance,2024-02-01,58.666666666666664
Romance,2024-03-01,55.666666666666664
Romance,2024-04-01,54.0
Romance,2024-05-01,55.0
Romance,2024-06-01,57.0
Romance,2024-07-01,57.333333333333336
Romance,2024-08-01,57.0
Romance,2024-09-01,56.0
Romance,2024-10-01,55.333333333333336
Romance,2024-11-01,54.666666666666664
Romance,2024-12-01,57.333333333333336
Romance,2025-01-01,58.666666666666664
Romance,2025-02-01,58.0
Romance,2025-03-01,54.0
Romance,2025-04-01,50.666666666666664
Romance,2025-05-01,49.666666666666664
Romance,2025-06-01,50.333333333333336
Romance,2025-07-01,51.333333333333336
Romance,2025-08-01,50.333333333333336
Romance,2025-09-01,48.333333333333336
Sci-Fi,2010-01-01,69.0
Sci-Fi,2010-02-01,66.0
Sci-Fi,2010-03-01,63.666666666666664
Sci-Fi,2010-04-01,60.333333333333336
Sci-Fi,2010-05-01,59.333333333333336
Sci-Fi,2010-06-01,60.333333333333336
Sci-Fi,2010-07-01,63.333333333333336
Sci-Fi,2010-08-01,67.0
Sci-Fi,2010-09-01,65.66666666666667
Sci-Fi,2010-10-01,64.0
Sci-Fi,2010-11-01,61.666666666666664
Sci-Fi,2010-12-01,64.33333333333333
Sci-Fi,2011-01-01,67.0
Sci-Fi,2011-02-01,66.33333333333333
Sci-Fi,2011-03-01,65.66666666666667
Sci-Fi,2011-04-01,63.666666666666664
Sci-Fi,2011-05-01,63.333333333333336
Sci-Fi,2011-06-01,63.333333333333336
Sci-Fi,2011-07-01,63.333333333333336
Sci-Fi,2011-08-01,66.33333333333333
Sci-Fi,2011-09-01,65.33333333333333
Sci-Fi,2011-10-01,65.33333333333333
Sci-Fi,2011-11-01,64.66666666666667
Sci-Fi,2011-12-01,69.33333333333333
Sci-Fi,2012-01-01,71.0
Sci-Fi,2012-02-01,69.33333333333333
Sci-Fi,2012-03-01,65.33333333333333
Sci-Fi,2012-04-01,63.0
Sci-Fi,2012-05-01,62.666666666666664
Sci-Fi,2012-06-01,66.66666666666667
Sci-Fi,2012-07-01,70.66666666666667
Sci-Fi,2012-08-01,72.0
Sci-Fi,2012-09-01,66.66666666666667
Sci-Fi,2012-10-01,61.333333333333336
Sci-Fi,2012-11-01,57.666666666666664
Sci-Fi,2012-12-01,60.0
Sci-Fi,2013-01-01,62.666666666666664
Sci-Fi,2013-02-01,65.33333333333333
Sci-Fi,2013-03-01,65.0
Sci-Fi,2013-04-01,65.66666666666667
Sci-Fi,2013-05-01,67.66666666666667
Sci-Fi,2013-06-01,68.66666666666667
Sci-Fi,2013-07-01,69.33333333333333
Sci-Fi,2013-08-01,70.33333333333333
Sci-Fi,2013-09-01,71.33333333333333
Sci-Fi,2013-10-01,71.66666666666667
Sci-Fi,2013-11-01,72.66666666666667
Sci-Fi,2013-12-01,75.66666666666667
Sci-Fi,2014-01-01,80.0
Sci-Fi,2014-02-01,81.0
Sci-Fi,2014-03-01,79.66666666666667
Sci-Fi,2014-04-01,78.33333333333333
Sci-Fi,2014-05-01,80.0
Sci-Fi,2014-06-01,81.0
Sci-Fi,2014-07-01,81.66666666666667
Sci-Fi,2014-08-01,82.0
Sci-Fi,2014-09-01,81.0
Sci-Fi,2014-10-01,79.33333333333333
Sci-Fi,2014-11-01,81.33333333333333
Sci-Fi,2014-12-01,87.0
Sci-Fi,2015-01-01,92.33333333333333
Sci-Fi,2015-02-01,91.33333333333333
Sci-Fi,2015-03-01,89.33333333333333
Sci-Fi,2015-04-01,85.0
Sci-Fi,2015-05-01,84.33333333333333
Sci-Fi,2015-06-01,83.33333333333333
Sci-Fi,2015-07-01,86.0
Sci-Fi,2015-08-01,86.33333333333333
Sci-Fi,2015-09-01,85.66666666666667
Sci-Fi,2015-10-01,84.33333333333333
Sci-Fi,2015-11-01,83.0
Sci-Fi,2015-12-01,87.33333333333333
Sci-Fi,2016-01-01,88.66666666666667
Sci-Fi,2016-02-01,87.66666666666667
Sci-Fi,2016-03-01,80.0
Sci-Fi,2016-04-01,74.33333333333333
Sci-Fi,2016-05-01,71.33333333333333
Sci-Fi,2016-06-01,71.0
Sci-Fi,2016-07-01,71.66666666666667
Sci-Fi,2016-08-01,72.33333333333333
Sci-Fi,2016-09-01,72.66666666666667
Sci-Fi,2016-10-01,72.66666666666667
Sci-Fi,2016-11-01,69.66666666666667
Sci-Fi,2016-12-01,67.66666666666667
Sci-Fi,2017-01-01,61.333333333333336
Sci-Fi,2017-02-01,55.333333333333336
Sci-Fi,2017-03-01,48.333333333333336
Sci-Fi,2017-04-01,46.666666666666664
Sci-Fi,2017-05-01,47.666666666666664
Sci-Fi,2017-06-01,50.0
Sci-Fi,2017-07-01,54.0
Sci-Fi,2017-08-01,58.666666666666664
Sci-Fi,2017-09-01,60.333333333333336
Sci-Fi,2017-10-01,59.666666666666664
Sci-Fi,2017-11-01,59.666666666666664
Sci-Fi,2017-12-01,61.0
Sci-Fi,2018-01-01,61.666666666666664
Sci-Fi,2018-02-01,61.0
Sci-Fi,2018-03-01,61.666666666666664
Sci-Fi,2018-04-01,63.666666666666664
Sci-Fi,2018-05-01,64.33333333333333
Sci-Fi,2018-06-01,65.33333333333333
Sci-Fi,2018-07-01,64.0
Sci-Fi,2018-08-01,64.0
Sci-Fi,2018-09-01,63.0
Sci-Fi,2018-10-01,62.0
Sci-Fi,2018-11-01,62.333333333333336
Sci-Fi,2018-12-01,65.33333333333333
Sci-Fi,2019-01-01,70.0
Sci-Fi,2019-02-01,74.33333333333333
Sci-Fi,2019-03-01,75.0
Sci-Fi,2019-04-01,72.66666666666667
Sci-Fi,2019-05-01,71.33333333333333
Sci-Fi,2019-06-01,72.0
Sci-Fi,2019-07-01,74.33333333333333
Sci-Fi,2019-08-01,74.66666666666667
Sci-Fi,2019-09-01,72.0
Sci-Fi,2019-10-01,69.0
Sci-Fi,2019-11-01,66.66666666666667
Sci-Fi,2019-12-01,68.0
Sci-Fi,2020-01-01,69.66666666666667
Sci-Fi,2020-02-01,69.66666666666667
Sci-Fi,2020-03-01,76.0
Sci-Fi,2020-04-01,85.66666666666667
Sci-Fi,2020-05-01,94.33333333333333
Sci-Fi,2020-06-01,89.0
Sci-Fi,2020-07-01,80.66666666666667
Sci-Fi,2020-08-01,74.66666666666667
Sci-Fi,2020-09-01,74.0
Sci-Fi,2020-10-01,72.66666666666667
Sci-Fi,2020-11-01,72.66666666666667
Sci-Fi,2020-12-01,75.66666666666667
Sci-Fi,2021-01-01,79.0
Sci-Fi,2021-02-01,79.0
Sci-Fi,2021-03-01,73.66666666666667
Sci-Fi,2021-04-01,70.33333333333333
Sci-Fi,2021-05-01,70.0
Sci-Fi,2021-06-01,68.33333333333333
Sci-Fi,2021-07-01,66.33333333333333
Sci-Fi,2021-08-01,63.0
Sci-Fi,2021-09-01,61.333333333333336
Sci-Fi,2021-10-01,59.0
Sci-Fi,2021-11-01,56.333333333333336
Sci-Fi,2021-12-01,56.666666666666664
Sci-Fi,2022-01-01,64.0
Sci-Fi,2022-02-01,69.0
Sci-Fi,2022-03-01,72.0
Sci-Fi,2022-04-01,66.66666666666667
Sci-Fi,2022-05-01,63.666666666666664
Sci-Fi,2022-06-01,62.0
Sci-Fi,2022-07-01,61.666666666666664
Sci-Fi,2022-08-01,60.0
Sci-Fi,2022-09-01,58.333333333333336
Sci-Fi,2022-10-01,55.333333333333336
Sci-Fi,2022-11-01,55.666666666666664
Sci-Fi,2022-12-01,57.666666666666664
Sci-Fi,2023-01-01,61.0
Sci-Fi,2023-02-01,62.0
Sci-Fi,2023-03-01,59.0
Sci-Fi,2023-04-01,54.666666666666664
Sci-Fi,2023-05-01,50.0
Sci-Fi,2023-06-01,48.0
Sci-Fi,2023-07-01,46.666666666666664
Sci-Fi,2023-08-01,47.333333333333336
Sci-Fi,2023-09-01,44.0
Sci-Fi,2023-10-01,42.666666666666664
Sci-Fi,2023-11-01,44.333333333333336
Sci-Fi,2023-12-01,50.0
Sci-Fi,2024-01-01,53.333333333333336
Sci-Fi,2024-02-01,52.666666666666664
Sci-Fi,2024-03-01,52.333333333333336
Sci-Fi,2024-04-01,50.666666666666664
Sci-Fi,2024-05-01,50.666666666666664
Sci-Fi,2024-06-01,49.0
Sci-Fi,2024-07-01,50.0
Sci-Fi,2024-08-01,49.666666666666664
Sci-Fi,2024-09-01,49.666666666666664
Sci-Fi,2024-10-01,48.666666666666664
Sci-Fi,2024-11-01,48.666666666666664
Sci-Fi,2024-12-01,49.666666666666664
Sci-Fi,2025-01-01,51.333333333333336
Sci-Fi,2025-02-01,51.333333333333336
Sci-Fi,2025-03-01,50.666666666666664
Sci-Fi,2025-04-01,48.666666666666664
Sci-Fi,2025-05-01,47.333333333333336
Sci-Fi,2025-06-01,46.333333333333336
Sci-Fi,2025-07-01,45.666666666666664
Sci-Fi,2025-08-01,46.333333333333336
Sci-Fi,2025-09-01,45.666666666666664
Thriller,2010-01-01,76.0
Thriller,2010-02-01,73.0
Thriller,2010-03-01,71.33333333333333
Thriller,2010-04-01,66.33333333333333
Thriller,2010-05-01,65.0
Thriller,2010-06-01,67.66666666666667
Thriller,2010-07-01,68.0
Thriller,2010-08-01,65.33333333333333
Thriller,2010-09-01,57.666666666666664
Thriller,2010-10-01,64.66666666666667
Thriller,2010-11-01,66.66666666666667
Thriller,2010-12-01,69.0
Thriller,2011-01-01,62.666666666666664
Thriller,2011-02-01,63.666666666666664
Thriller,2011-03-01,61.333333333333336
Thriller,2011-04-01,58.333333333333336
Thriller,2011-05-01,53.0
Thriller,2011-06-01,54.333333333333336
Thriller,2011-07-01,54.333333333333336
Thriller,2011-08-01,56.0
Thriller,2011-09-01,54.333333333333336
Thriller,2011-10-01,63.666666666666664
Thriller,2011-11-01,64.33333333333333
Thriller,2011-12-01,64.33333333333333
Thriller,2012-01-01,53.333333333333336
Thriller,2012-02-01,49.0
Thriller,2012-03-01,46.333333333333336
Thriller,2012-04-01,44.333333333333336
Thriller,2012-05-01,44.0
Thriller,2012-06-01,45.333333333333336
Thriller,2012-07-01,46.666666666666664
Thriller,2012-08-01,47.333333333333336
Thriller,2012-09-01,46.666666666666664
Thriller,2012-10-01,54.0
Thriller,2012-11-01,55.666666666666664
Thriller,2012-12-01,56.333333333333336
Thriller,2013-01-01,48.333333333333336
Thriller,2013-02-01,46.333333333333336
Thriller,2013-03-01,46.666666666666664
Thriller,2013-04-01,46.333333333333336
Thriller,2013-05-01,46.333333333333336
Thriller,2013-06-01,47.0
Thriller,2013-07-01,47.666666666666664
Thriller,2013-08-01,49.333333333333336
Thriller,2013-09-01,49.666666666666664
Thriller,2013-10-01,59.333333333333336
Thriller,2013-11-01,62.666666666666664
Thriller,2013-12-01,64.33333333333333
Thriller,2014-01-01,57.333333333333336
Thriller,2014-02-01,53.666666666666664
Thriller,2014-03-01,50.666666666666664
Thriller,2014-04-01,49.0
Thriller,2014-05-01,49.666666666666664
Thriller,2014-06-01,50.0
Thriller,2014-07-01,51.333333333333336
Thriller,2014-08-01,52.333333333333336
Thriller,2014-09-01,53.666666666666664
Thriller,2014-10-01,60.333333333333336
Thriller,2014-11-01,62.0
Thriller,2014-12-01,61.666666666666664
Thriller,2015-01-01,55.333333333333336
Thriller,2015-02-01,53.0
Thriller,2015-03-01,52.0
Thriller,2015-04-01,49.333333333333336
Thriller,2015-05-01,48.333333333333336
Thriller,2015-06-01,48.666666666666664
Thriller,2015-07-01,50.0
Thriller,2015-08-01,52.333333333333336
Thriller,2015-09-01,53.666666666666664
Thriller,2015-10-01,64.33333333333333
Thriller,2015-11-01,65.33333333333333
Thriller,2015-12-01,65.66666666666667
Thriller,2016-01-01,56.0
Thriller,2016-02-01,52.666666666666664
Thriller,2016-03-01,50.0
Thriller,2016-04-01,47.333333333333336
Thriller,2016-05-01,47.0
Thriller,2016-06-01,47.333333333333336
Thriller,2016-07-01,48.0
Thriller,2016-08-01,48.0
Thriller,2016-09-01,48.666666666666664
Thriller,2016-10-01,56.333333333333336
Thriller,2016-11-01,57.0
Thriller,2016-12-01,58.666666666666664
Thriller,2017-01-01,54.666666666666664
Thriller,2017-02-01,57.0
Thriller,2017-03-01,56.333333333333336
Thriller,2017-04-01,54.0
Thriller,2017-05-01,51.666666666666664
Thriller,2017-06-01,51.0
Thriller,2017-07-01,52.333333333333336
Thriller,2017-08-01,54.333333333333336
Thriller,2017-09-01,55.0
Thriller,2017-10-01,61.333333333333336
Thriller,2017-11-01,61.666666666666664
Thriller,2017-12-01,62.666666666666664
Thriller,2018-01-01,56.0
Thriller,2018-02-01,54.666666666666664
Thriller,2018-03-01,53.333333333333336
Thriller,2018-04-01,51.333333333333336
Thriller,2018-05-01,49.666666666666664
Thriller,2018-06-01,48.666666666666664
Thriller,2018-07-01,50.0
Thriller,2018-08-01,51.0
Thriller,2018-09-01,53.0
Thriller,2018-10-01,58.666666666666664
Thriller,2018-11-01,60.333333333333336
Thriller,2018-12-01,60.666666666666664
Thriller,2019-01-01,55.333333333333336
Thriller,2019-02-01,53.666666666666664
Thriller,2019-03-01,52.333333333333336
Thriller,2019-04-01,51.666666666666664
Thriller,2019-05-01,50.333333333333336
Thriller,2019-06-01,50.0
Thriller,2019-07-01,50.666666666666664
Thriller,2019-08-01,52.666666666666664
Thriller,2019-09-01,52.666666666666664
Thriller,2019-10-01,56.333333333333336
Thriller,2019-11-01,57.0
Thriller,2019-12-01,57.333333333333336
Thriller,2020-01-01,53.666666666666664
Thriller,2020-02-01,52.333333333333336
Thriller,2020-03-01,59.666666666666664
Thriller,2020-04-01,75.0
Thriller,2020-05-01,87.0
Thriller,2020-06-01,85.66666666666667
Thriller,2020-07-01,75.33333333333333
Thriller,2020-08-01,69.33333333333333
Thriller,2020-09-01,65.0
Thriller,2020-10-01,65.33333333333333
Thriller,2020-11-01,60.333333333333336
Thriller,2020-12-01,63.0
Thriller,2021-01-01,61.666666666666664
Thriller,2021-02-01,64.0
Thriller,2021-03-01,61.0
Thriller,2021-04-01,59.666666666666664
Thriller,2021-05-01,65.33333333333333
Thriller,2021-06-01,67.66666666666667
Thriller,2021-07-01,68.33333333333333
Thriller,2021-08-01,63.0
Thriller,2021-09-01,59.0
Thriller,2021-10-01,58.666666666666664
Thriller,2021-11-01,56.0
Thriller,2021-12-01,56.0
Thriller,2022-01-01,58.0
Thriller,2022-02-01,59.333333333333336
Thriller,2022-03-01,62.0
Thriller,2022-04-01,58.333333333333336
Thriller,2022-05-01,57.666666666666664
Thriller,2022-06-01,57.666666666666664
Thriller,2022-07-01,60.0
Thriller,2022-08-01,62.0
Thriller,2022-09-01,63.333333333333336
Thriller,2022-10-01,66.66666666666667
Thriller,2022-11-01,67.33333333333333
Thriller,2022-12-01,68.0
Thriller,2023-01-01,65.33333333333333
Thriller,2023-02-01,64.33333333333333
Thriller,2023-03-01,62.333333333333336
Thriller,2023-04-01,61.666666666666664
Thriller,2023-05-01,62.0
Thriller,2023-06-01,65.0
Thriller,2023-07-01,67.33333333333333
Thriller,2023-08-01,69.0
Thriller,2023-09-01,67.66666666666667
Thriller,2023-10-01,69.0
Thriller,2023-11-01,67.66666666666667
Thriller,2023-12-01,70.66666666666667
Thriller,2024-01-01,68.33333333333333
Thriller,2024-02-01,68.66666666666667
Thriller,2024-03-01,65.0
Thriller,2024-04-01,62.666666666666664
Thriller,2024-05-01,62.333333333333336
Thriller,2024-06-01,64.0
Thriller,2024-07-01,65.66666666666667
Thriller,2024-08-01,68.66666666666667
Thriller,2024-09-01,69.0
Thriller,2024-10-01,76.66666666666667
Thriller,2024-11-01,79.0
Thriller,2024-12-01,82.0
Thriller,2025-01-01,75.66666666666667
Thriller,2025-02-01,72.66666666666667
Thriller,2025-03-01,68.66666666666667
Thriller,2025-04-01,66.0
Thriller,2025-05-01,65.66666666666667
Thriller,2025-06-01,66.66666666666667
Thriller,2025-07-01,68.33333333333333
Thriller,2025-08-01,69.66666666666667
Thriller,2025-09-01,69.66666666666667
